date;conteiner;kg;value_usd;country;english;macro_region;region;goods_type;name_en;all_country_borders_points
04.09.2018;0.0;1;4,57;Украина;Ukraine;Европа;Восточная Европа;азотные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;0,5;5,39;Украина;Ukraine;Европа;Восточная Европа;калийные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;0,5;1,24;Украина;Ukraine;Европа;Восточная Европа;калийные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;193,5;2198,48;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
03.09.2018;0.0;198900;49128,3;Молдова, Республика;Moldova;Европа;Восточная Европа;азотные;Moldova;[47.2023352434,28.4649474852]
03.09.2018;0.0;19800;6355,8;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
03.09.2018;0.0;1383000;228195;Молдова, Республика;Moldova;Европа;Восточная Европа;азотные;Moldova;[47.2023352434,28.4649474852]
03.09.2018;0.0;4761100;1152186,2;Бразилия;Brazil;Америка;Южная Америка;сложные и комплексные;Brazil;[-10.8279176405,-52.8483115037]
03.09.2018;0.0;2056000;470796,72;Эстония;Estonia;Европа;Северная Европа;азотные;Estonia;[58.86386508,24.7963122]
03.09.2018;0.0;207090;29033,18;Литва;Lithuania;Европа;Северная Европа;калийные;Lithuania;[55.347247978,23.8004638579]
03.09.2018;0.0;21600;6933,6;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
03.09.2018;0.0;345000;56925;Молдова, Республика;Moldova;Европа;Восточная Европа;азотные;Moldova;[47.2023352434,28.4649474852]
03.09.2018;0.0;63800;19140;Молдова, Республика;Moldova;Европа;Восточная Европа;сложные и комплексные;Moldova;[47.2023352434,28.4649474852]
03.09.2018;0.0;644000;176479;Израиль;Israel;Азия;Западная Азия;азотные;Israel;[31.400520343,34.6743804]
03.09.2018;0.0;26138400;5191678,17;Бразилия;Brazil;Америка;Южная Америка;азотные;Brazil;[-10.8279176405,-52.8483115037]
03.09.2018;0.0;504000;139248;Китай;China;Азия;Восточная Азия;сложные и комплексные;China;[32.3090710392,104.1375955]
03.09.2018;0.0;1039500;258677,32;Латвия;Latvia;Европа;Северная Европа;сложные и комплексные;Latvia;[56.9091738905,24.5669304062]
03.09.2018;0.0;2861800;772334,63;Норвегия;Norway;Европа;Северная Европа;сложные и комплексные;Norway;[62.5127098319,11.006018325]
04.09.2018;0.0;4608,974;1015,8;Молдова, Республика;Moldova;Европа;Восточная Европа;азотные;Moldova;[47.2023352434,28.4649474852]
04.09.2018;0.0;19800;4286,7;Гана;Ghana;Африка;Западная Африка;азотные;Ghana;[7.83220853376,-1.19086744195]
04.09.2018;0.0;1216800;263437,2;Мозамбик;Mozambique;Африка;Восточная Африка;азотные;Mozambique;[-14.4237517822,38.343984675]
04.09.2018;0.0;2590000;492100;Гана;Ghana;Африка;Западная Африка;азотные;Ghana;[7.83220853376,-1.19086744195]
04.09.2018;0.0;1250000;221250;Суринам;Suriname;Америка;Южная Америка;азотные;Suriname;[4.23853998464,-55.8886722287]
04.09.2018;0.0;100000;17700;Доминиканская Республика;Dominican Republic;Америка;Карибский бассейн;азотные;Dominican Republic;[19.2936628131,-70.1996012724]
04.09.2018;0.0;508000;100838;Доминиканская Республика;Dominican Republic;Америка;Карибский бассейн;азотные;Dominican Republic;[19.2936628131,-70.1996012724]
04.09.2018;0.0;227000;46194,5;Суринам;Suriname;Америка;Южная Америка;азотные;Suriname;[4.23853998464,-55.8886722287]
04.09.2018;0.0;805000;142485;Панама;Panama;Америка;Центральная Америка;азотные;Panama;[8.35495336417,-80.1228555958]
04.09.2018;0.0;1886000;374371;Аргентина;Argentina;Америка;Южная Америка;азотные;Argentina;[-35.9170539154,-65.1049954678]
04.09.2018;0.0;2535000;448695;Перу;Peru;Америка;Южная Америка;азотные;Peru;[-10.2727258252,-76.154316298]
04.09.2018;0.0;132500;23452,5;Перу;Peru;Америка;Южная Америка;азотные;Peru;[-10.2727258252,-76.154316298]
04.09.2018;0.0;45010;21160,29;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;252000;69624;Китай;China;Азия;Восточная Азия;сложные и комплексные;China;[32.3090710392,104.1375955]
04.09.2018;0.0;69500;28130,82;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;37800;11162,56;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;25200;8109,32;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;1955600;487804,86;Польша;Poland;Европа;Восточная Европа;азотные;Poland;[52.208580543,19.3189525919]
04.09.2018;0.0;5965560;1254787,52;Эстония;Estonia;Европа;Северная Европа;калийные;Estonia;[58.86386508,24.7963122]
04.09.2018;0.0;3299780;768122,79;Финляндия;Finland;Европа;Северная Европа;калийные;Finland;[64.1287711419,25.7296255933]
04.09.2018;0.0;64000;39872;Латвия;Latvia;Европа;Северная Европа;сложные и комплексные;Latvia;[56.9091738905,24.5669304062]
04.09.2018;0.0;128000;76288;Бельгия;Belgium;Европа;Западная Европа;сложные и комплексные;Belgium;[50.6723444731,4.58010636415]
04.09.2018;0.0;1241000;452965;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;1730000;328700;Танзания, Объединенная Республика;Tanzania, United Republic Of;Африка;Восточная Африка;азотные;Tanzania, United Republic Of;[-6.29831596827,35.0328316795]
04.09.2018;0.0;1330000;287945;Гана;Ghana;Африка;Западная Африка;азотные;Ghana;[7.83220853376,-1.19086744195]
04.09.2018;0.0;650000;115050;Доминиканская Республика;Dominican Republic;Америка;Карибский бассейн;азотные;Dominican Republic;[19.2936628131,-70.1996012724]
04.09.2018;0.0;92000;18262;Доминиканская Республика;Dominican Republic;Америка;Карибский бассейн;азотные;Dominican Republic;[19.2936628131,-70.1996012724]
04.09.2018;0.0;2974620;536043,25;Эстония;Estonia;Европа;Северная Европа;азотные;Estonia;[58.86386508,24.7963122]
04.09.2018;0.0;25786600;5066852,93;Эстония;Estonia;Европа;Северная Европа;азотные;Estonia;[58.86386508,24.7963122]
04.09.2018;0.0;6029300;1085173,51;Эстония;Estonia;Европа;Северная Европа;азотные;Estonia;[58.86386508,24.7963122]
04.09.2018;0.0;3120865;753876,15;Польша;Poland;Европа;Восточная Европа;сложные и комплексные;Poland;[52.208580543,19.3189525919]
04.09.2018;0.0;21139;7620,19;Сербия;Serbia;Европа;Южная Европа;калийные;Serbia;[44.2324489699,20.7914869277]
04.09.2018;0.0;3019200;1086453,31;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;12479850;5173614,67;Бразилия;Brazil;Америка;Южная Америка;сложные и комплексные;Brazil;[-10.8279176405,-52.8483115037]
04.09.2018;0.0;20400;4215,85;Украина;Ukraine;Европа;Восточная Европа;азотные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;20700;4369,52;Украина;Ukraine;Европа;Восточная Европа;азотные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;2029290;475361,18;Польша;Poland;Европа;Восточная Европа;азотные;Poland;[52.208580543,19.3189525919]
04.09.2018;0.0;4736400;947280;Бразилия;Brazil;Америка;Южная Америка;азотные;Brazil;[-10.8279176405,-52.8483115037]
04.09.2018;0.0;276000;126684;Молдова, Республика;Moldova;Европа;Восточная Европа;сложные и комплексные;Moldova;[47.2023352434,28.4649474852]
04.09.2018;0.0;392000;101920;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;1034000;275044;Литва;Lithuania;Европа;Северная Европа;сложные и комплексные;Lithuania;[55.347247978,23.8004638579]
04.09.2018;0.0;195000;34515;Панама;Panama;Америка;Центральная Америка;азотные;Panama;[8.35495336417,-80.1228555958]
04.09.2018;0.0;6482500;1147402,5;Перу;Peru;Америка;Южная Америка;азотные;Peru;[-10.2727258252,-76.154316298]
04.09.2018;0.0;464000;92104;Аргентина;Argentina;Америка;Южная Америка;азотные;Argentina;[-35.9170539154,-65.1049954678]
04.09.2018;0.0;796820;238249,18;Китай;China;Азия;Восточная Азия;сложные и комплексные;China;[32.3090710392,104.1375955]
04.09.2018;0.0;482000;183160;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;935980;440026,75;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;48000;11691,02;Украина;Ukraine;Европа;Восточная Европа;азотные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;49600;17571,96;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
04.09.2018;0.0;126000;57708;Азербайджан;Azerbaijan;Азия;Западная Азия;сложные и комплексные;Azerbaijan;[40.314323219,48.0428025986]
05.09.2018;0.0;21600;6933,6;Украина;Ukraine;Европа;Восточная Европа;сложные и комплексные;Ukraine;[49.0653791023,31.3445241453]
